1.011943254098267353e+00,1.011943254098267353e+00,1.011943254098267353e+00
8.747123001412127064e-01,8.746329350618478049e-01,8.747123001412127064e-01
1.412264427437242009e+00,1.412224744897559336e+00,1.615319982992797332e+00
1.015489397678289940e+00,6.766653207196244857e-01,1.015489397678289940e+00
8.734907960908544489e-01,8.734907960908544489e-01,1.053502643329365940e+00
1.650274285978060362e+00,1.559718730422505306e+00,1.650274285978060362e+00
3.242641776238124329e-01,2.687086220682570747e-01,3.242641776238124329e-01
1.753097436295418809e+00,1.623467806665789492e+00,1.753097436295418809e+00
1.441673420157766561e+00,1.441673420157766561e+00,1.441673420157766561e+00
8.176195430939110498e-01,8.176195430939112718e-01,8.176195430939110498e-01
1.201439244874408230e+00,1.106084656084654894e+00,1.201439244874408230e+00
1.043792236046321875e+00,1.006797788261101445e+00,1.043792236046321875e+00
1.434698893039801249e+00,1.434698893039800804e+00,1.434698893039801249e+00
1.660631687391866951e+00,1.531002057762236301e+00,1.660631687391866951e+00
3.161884665110124004e-01,1.586789414047262703e-02,3.161884665110124004e-01
2.774997823830605892e+00,2.568643058177266347e+00,2.774997823830605892e+00
9.019150255209442690e-01,5.064242818956123937e-01,9.019150255209442690e-01
1.582247686743170512e+00,9.886255200264073562e-01,1.582247686743170512e+00
2.846980386740841862e+00,2.846980386740841862e+00,2.846980386740841862e+00
2.071464619532245255e+00,1.967601020736607698e+00,2.071464619532245255e+00
1.029516702444302600e+00,1.029556384983985051e+00,1.029516702444302600e+00
8.978310762860242100e-01,8.978310762860242100e-01,8.978310762860242100e-01
2.998933085247063701e+00,2.998734672548651226e+00,3.039210863024841114e+00
1.369871657935358922e+00,9.037697335127465870e-01,1.369871657935358922e+00
2.848619920692222252e+00,2.848619920692222252e+00,2.848619920692222252e+00
1.038084498605143180e+00,1.232451114556833982e+00,1.038084498605143180e+00
9.352736301375348393e-01,9.000884449523498532e-01,9.352736301375348393e-01
2.782360135438994853e+00,2.782518865597724655e+00,2.782360135438994853e+00
8.804960784308439870e-01,8.806944911292566847e-01,8.804960784308439870e-01
1.057065300285830567e+00,1.057065300285830345e+00,1.057065300285830567e+00
1.053264466193683857e+00,1.053264466193683857e+00,1.053264466193683857e+00
1.412816187618557429e+00,1.412776505078875200e+00,1.412816187618557429e+00
2.697420402377548321e+00,2.680846328303474468e+00,2.697420402377548321e+00
9.138764080281456259e-01,2.188163553997352073e-01,1.061098630250367769e+00
3.000772785629935768e+00,2.889661674518825496e+00,3.000772785629935768e+00
1.342078555411034824e+00,1.341925374555765771e+00,1.342078555411034824e+00
1.250225730982615246e+00,1.137830687830686527e+00,1.250225730982615246e+00
1.094462883333224834e-01,1.092782625668036189e-01,1.094462883333224834e-01
1.741005291005291333e+00,1.574338624338624371e+00,1.736297461537630760e+00
1.575732140829678496e+00,1.575732140829678496e+00,1.575732140829678496e+00
1.233030332430324005e+00,8.539682539682538209e-01,1.233030332430324005e+00
1.478767713111533322e+00,1.478807395651215995e+00,1.478767713111533322e+00
4.952133032970196247e-02,4.827963303486448865e-04,4.952133032970196247e-02
8.782881545152694258e-01,8.618066730337881065e-01,8.782881545152694258e-01
1.009116263172005423e+00,1.009116263172005423e+00,1.009116263172005423e+00
9.964692665759251611e-01,9.963899014965598155e-01,9.964692665759251611e-01
9.754912100343779979e-01,9.753060248491929318e-01,9.754912100343779979e-01
3.206397143310677489e+00,3.206397143310677489e+00,3.206397143310677489e+00
2.481425805511248583e+00,2.465552789638232767e+00,2.481425805511248583e+00
1.457165613500247314e+00,1.457165613500247314e+00,1.676610057944691867e+00
8.889061259095401013e-01,8.886680306714449529e-01,8.894616814650955217e-01
1.055464913015634831e+00,1.055464913015634831e+00,1.216576024126746036e+00
9.105372210031561497e-01,9.104975384634734770e-01,9.105372210031561497e-01
9.749725073686403842e-01,9.749725073686401622e-01,9.749725073686403842e-01
1.381185951470076834e+00,1.179365079365077396e+00,1.381185951470076834e+00
1.195689930315878780e+00,8.769083866604159283e-01,1.195689930315878780e+00
2.857407407407407174e+00,2.598148148148150316e+00,2.857407407407407174e+00
7.106795520633273355e-01,7.106795520633273355e-01,7.106795520633273355e-01
2.296598421231939469e+00,2.296519056152574567e+00,2.296598421231939469e+00
4.312534509115510950e-01,1.762552775209158540e-02,4.312534509115510950e-01
1.614554396957668558e+00,1.523906248809520747e+00,1.614554396957668558e+00
1.514668312791066285e+00,1.514668312791066285e+00,1.659112757235511104e+00
8.745932525221653542e-01,8.747123001412131504e-01,8.745932525221653542e-01
1.035291865446333004e+00,9.241807543352220655e-01,1.035291865446333004e+00
2.932816064727874927e+00,2.932816064727874927e+00,2.932816064727874927e+00
8.715874163434920163e-01,4.980825246835633990e-01,8.715874163434920163e-01
1.434574477479258370e+00,1.185449735449733977e+00,1.434574477479258370e+00
9.943405372914830842e-01,1.796560846560847580e+00,9.943405372914830842e-01
1.616442923291516287e+00,1.608188955037547885e+00,1.616442923291516287e+00
1.472268958487152446e+00,1.472308641026834675e+00,1.472268958487152446e+00
1.518661302486290055e+00,1.518700985025972727e+00,1.518661302486290055e+00
9.093645175153142191e-01,1.221554330049756887e+00,9.093645175153142191e-01
2.883262715207138616e+00,2.883262715207138616e+00,2.883262715207138616e+00
1.666945050901103009e+00,1.574352458308510005e+00,1.685463569419621166e+00
1.341302181030847418e+00,3.105498620601577109e+00,1.341302181030847418e+00
1.595118282124736719e+00,1.502525689532144160e+00,1.595118282124736719e+00
9.696359613056657611e-01,9.698343740040786809e-01,9.696359613056657611e-01
3.083865789941359736e+00,3.083905472481041965e+00,3.083865789941359736e+00
1.741005291005291333e+00,1.592857142857142527e+00,1.741005291005291333e+00
8.541269841269842900e-01,8.542063492063494134e-01,8.541269841269842900e-01
1.534620678942070438e+00,1.534620678942070882e+00,1.534620678942070438e+00
9.174648156522138276e-01,9.173060854934831365e-01,1.164131482318880417e+00
8.941189138063518893e-01,8.941189138063523334e-01,8.941189138063518893e-01
9.934338048998836435e-01,8.946054683222528503e-01,9.934338048998836435e-01
8.790708206581974160e-01,8.789914555788325146e-01,8.790708206581974160e-01
8.821502471740809703e-01,8.820708820947160689e-01,8.821502471740809703e-01
9.505582401990244623e-01,9.505979227387071351e-01,1.145558240199024524e+00
1.045084214263683586e+00,1.045242944422413833e+00,1.045084214263683586e+00
2.798637200069225450e+00,2.798618673013231639e+00,2.798637200069225450e+00
9.282220238295344483e-01,6.398989604989304691e-01,9.282220238295344483e-01
9.091649599554583183e-01,9.089797747702732522e-01,9.091649599554583183e-01
1.503936953339382487e+00,1.503857588260017586e+00,1.599770286672716146e+00
8.940544323085366507e-01,8.636194828103402887e-01,8.940544323085366507e-01
1.027467399450972430e+00,1.027467399450972430e+00,1.027467399450972430e+00
8.890749342294026469e-01,8.891146167690850977e-01,8.890749342294026469e-01
9.735118729063929610e-01,9.733266877212078949e-01,9.735118729063929610e-01
9.217725133773930768e-01,9.218121959170755275e-01,9.217725133773930768e-01
9.234949146334121561e-01,9.233361844746821312e-01,9.234949146334121561e-01
1.283028748545627540e+00,1.100198412698411232e+00,1.283028748545627540e+00
1.047869345649393047e+00,1.047909028189075498e+00,1.047869345649393047e+00
